id,customer_id,date,value
932,192,2020-03-04,50.5
933,192,2020-01-01,83.5
934,193,2020-03-01,72.0
935,193,2020-03-16,81.5
936,193,2020-11-17,800.49
937,193,2020-02-24,263.99
938,193,2020-05-30,256.83
939,194,2020-05-02,41.5
940,195,2020-01-18,11.21
941,195,2020-05-08,82.49
942,195,2020-11-14,16.58
943,195,2020-07-17,53.5
944,195,2020-10-19,53.99
945,196,2020-12-16,177.49
946,196,2020-09-22,103.49
947,196,2020-01-19,2.0
948,196,2020-03-06,70.0
949,197,2020-12-21,260.5
950,197,2020-12-02,6.49
951,197,2020-04-28,116.39
952,197,2020-08-26,107.0
953,197,2020-06-10,326.5
954,197,2020-07-06,7.0
955,197,2020-04-14,108.5
956,198,2020-03-21,6.5
957,198,2020-11-22,54.49
958,198,2020-08-16,32.45
959,198,2020-11-04,49.5
960,198,2020-01-02,18.5
961,199,2020-06-18,42.49
962,199,2020-02-02,25.45
963,199,2020-11-21,79.0
964,199,2020-12-15,362.5
965,199,2020-09-24,290.5
966,200,2020-12-11,63.5
967,200,2020-08-07,70.0
968,200,2020-08-04,31.5
969,200,2020-09-10,16.5
970,200,2020-09-04,33.5
971,200,2020-12-26,5.49
972,200,2020-03-28,0.5
973,200,2020-05-03,5.5
974,201,2020-09-14,367.49
975,201,2020-02-09,11.0
976,201,2020-12-12,152.5
977,201,2020-03-25,53.5
978,202,2020-12-03,64.02
979,202,2020-11-22,228.49
980,202,2020-02-12,69.5
981,202,2020-10-05,12.49
982,202,2020-08-01,189.99
983,203,2020-03-26,110.5
984,203,2020-08-29,90.0
985,203,2020-05-03,26.99
986,203,2020-01-11,34.0
987,204,2020-06-08,117.5
988,204,2020-02-10,50.0
989,204,2020-09-09,149.49
990,204,2020-10-24,53.0
991,204,2020-06-22,201.49
992,204,2020-03-03,197.49
993,205,2020-06-05,6.0
994,205,2020-02-23,183.5
995,205,2020-07-22,402.99
996,205,2020-09-17,66.0
997,206,2020-11-28,111.99
998,206,2020-12-30,79.47
999,206,2020-01-15,119.0
1000,207,2020-07-07,14.61
1001,207,2020-02-29,97.99
1002,207,2020-06-09,99.0
1003,207,2020-01-22,287.99
1004,207,2020-09-10,100.5
1005,207,2020-01-01,281.0
1006,207,2020-02-09,66.05
1007,207,2020-02-04,136.0
1008,207,2020-03-11,15.0
1009,208,2020-05-17,6.5
1010,208,2020-02-19,39.5
1011,208,2020-07-20,7.99
1012,208,2020-03-31,2.49
1013,208,2020-07-20,22.43
1014,208,2020-12-02,7.0
1015,208,2020-10-18,4.0
1016,208,2020-12-30,4.99
1017,209,2020-09-03,43.83
1018,209,2020-08-11,151.0
1019,209,2020-10-03,154.23
1020,209,2020-06-16,9.5
1021,209,2020-02-27,29.99
1022,209,2020-01-10,101.5
1023,210,2020-02-13,59.0
1024,210,2020-02-29,13.58
1025,210,2020-06-11,28.26
1026,210,2020-05-20,19.0
1027,210,2020-08-05,50.0
1028,210,2020-04-26,16.99
1029,211,2020-12-30,189.49
1030,211,2020-10-29,397.0
1031,211,2020-10-19,18.0
1032,211,2020-07-20,20.94
1033,211,2020-07-06,129.49
1034,211,2020-01-12,215.18
1035,211,2020-08-13,353.45
1036,212,2020-05-19,31.5
1037,212,2020-12-27,3.92
1038,212,2020-01-24,73.99
1039,212,2020-01-22,3.49
1040,212,2020-05-29,24.99
1041,212,2020-08-11,45.5
1042,213,2020-06-28,99.49
1043,213,2020-05-11,49.64
1044,213,2020-01-11,37.0
1045,213,2020-02-09,89.39
1046,213,2020-01-11,1.99
1047,213,2020-07-31,3.31
1048,213,2020-01-18,10.5
1049,214,2020-06-15,24.99
1050,214,2020-10-21,10.0
1051,214,2020-04-05,60.0
1052,214,2020-08-13,20.0
1053,214,2020-04-13,15.5
1054,214,2020-08-08,5.0
1055,214,2020-07-26,60.13
1056,216,2020-06-06,108.0
1057,216,2020-01-31,148.93
1058,216,2020-09-18,151.5
1059,216,2020-09-01,191.0
1060,216,2020-09-12,26.5
1061,216,2020-11-26,192.5
1062,217,2020-10-04,382.5
1063,217,2020-07-22,56.49
1064,217,2020-02-06,1.1
1065,217,2020-02-16,151.5
1066,218,2020-12-23,36.99
1067,218,2020-07-31,148.99
1068,218,2020-05-14,43.0
1069,218,2020-09-07,178.49
1070,218,2020-11-06,57.49
1071,219,2020-02-29,21.05
1072,219,2020-05-12,207.99
1073,219,2020-11-16,158.0
1074,219,2020-04-07,26.99
1075,219,2020-07-20,152.49
1076,220,2020-05-21,9.49
1077,220,2020-03-03,88.0
1078,220,2020-02-01,1.0
1079,220,2020-10-18,110.91
1080,220,2020-08-09,6.78
1081,220,2020-02-01,7.5
1082,220,2020-11-13,4.99
1083,220,2020-10-04,17.49
1084,220,2020-11-05,12.49
1085,221,2020-12-05,1.99
1086,221,2020-06-13,151.49
1087,221,2020-08-02,141.5
1088,221,2020-12-06,104.49
1089,221,2020-07-05,161.57
1090,222,2020-02-16,6.5
1091,222,2020-03-26,85.92
1092,222,2020-07-05,169.0
1093,222,2020-09-10,278.5
1094,224,2020-04-16,29.99
1095,224,2020-08-01,60.99
1096,224,2020-11-08,50.0
1097,224,2020-08-28,174.5
1098,224,2020-05-11,121.0
1099,224,2020-06-21,57.0
1100,225,2020-06-22,136.49
1101,225,2020-03-24,128.79
1102,225,2020-10-12,93.5
1103,225,2020-11-30,43.5
1104,225,2020-06-28,22.0
1105,225,2020-05-21,57.25
1106,225,2020-01-01,15.55
1107,225,2020-05-29,23.49
1108,225,2020-10-10,0.49
1109,226,2020-10-15,17.5
1110,226,2020-10-22,380.99
1111,226,2020-03-15,78.0
1112,226,2020-12-22,46.0
1113,226,2020-07-13,14.0
1114,226,2020-09-15,96.0
1115,227,2020-10-08,42.5
1116,227,2020-11-08,20.5
1117,227,2020-06-13,16.5
1118,227,2020-06-12,37.76
1119,227,2020-09-06,60.5
1120,227,2020-10-26,1.0
1121,228,2020-12-12,24.11
1122,228,2020-02-17,4.99
1123,228,2020-03-04,62.0
1124,228,2020-11-12,38.5
1125,228,2020-06-05,109.49
1126,228,2020-08-11,64.0
1127,228,2020-07-26,0.49
1128,229,2020-06-02,18.0
1129,229,2020-12-07,4.99
1130,229,2020-01-29,39.5
1131,229,2020-09-30,46.0
1132,229,2020-03-08,82.5
1133,229,2020-11-08,63.99
1134,230,2020-06-10,96.5
1135,230,2020-08-07,250.0
1136,230,2020-06-05,18.0
1137,230,2020-11-02,152.96
1138,231,2020-09-08,41.0
1139,231,2020-10-02,58.99
1140,231,2020-03-15,99.49
1141,231,2020-01-18,344.99
1142,231,2020-01-25,1.13
1143,231,2020-06-03,131.5
1144,231,2020-06-24,1.0
1145,231,2020-08-10,35.99
1146,231,2020-12-22,2.99
1147,231,2020-07-20,7.49
1148,231,2020-12-18,83.0
1149,232,2020-02-16,212.2
1150,232,2020-11-19,16.81
1151,232,2020-11-06,26.99
1152,232,2020-11-23,134.78
1153,232,2020-11-29,5.99
1154,232,2020-08-15,30.5
1155,232,2020-09-04,24.0
1156,232,2020-06-24,173.5
1157,233,2020-01-26,8.5
1158,233,2020-08-09,39.5
1159,233,2020-09-10,237.5
1160,233,2020-09-17,117.49
1161,233,2020-05-23,366.5
1162,233,2020-08-05,218.23
1163,233,2020-08-26,60.0
1164,233,2020-09-03,62.0
1165,233,2020-10-01,76.0
1166,234,2020-07-02,378.0
1167,234,2020-02-28,1.49
1168,234,2020-12-14,155.72
1169,234,2020-04-28,336.49
1170,235,2020-09-10,49.2
1171,235,2020-03-03,29.49
1172,235,2020-12-12,41.5
1173,235,2020-10-24,17.49
1174,235,2020-04-18,187.0
1175,235,2020-11-09,319.0
1176,236,2020-02-11,43.49
1177,236,2020-05-31,39.57
1178,236,2020-05-28,2.49
1179,236,2020-12-17,173.99
1180,236,2020-03-15,32.58
1181,236,2020-10-04,53.99
1182,236,2020-10-17,47.0
1183,237,2020-12-28,52.49
1184,237,2020-08-04,4.99
1185,237,2020-11-21,29.0
1186,237,2020-04-02,52.99
1187,237,2020-02-08,28.5
1188,237,2020-01-20,35.5
1189,237,2020-08-06,52.34
1190,239,2020-01-20,41.0
1191,239,2020-04-26,13.5
1192,239,2020-08-24,13.5
1193,239,2020-09-13,230.41
1194,239,2020-12-11,14.99
1195,239,2020-08-01,55.06
1196,239,2020-09-21,51.5
1197,239,2020-08-06,76.5
1198,240,2020-03-22,310.24
1199,240,2020-07-26,3.99
1200,240,2020-02-03,109.5
1201,240,2020-04-27,92.99
1202,241,2020-11-13,56.49
1203,241,2020-05-31,357.0
1204,241,2020-10-29,284.99
1205,242,2020-10-29,16.49
1206,242,2020-12-26,297.1
1207,242,2020-08-09,355.73
1208,242,2020-07-22,91.5
1209,242,2020-07-18,26.49
1210,242,2020-06-08,30.03
1211,242,2020-03-26,31.5
1212,243,2020-08-17,12.5
1213,243,2020-04-05,31.5
1214,243,2020-01-26,1.99
1215,243,2020-05-26,15.0
1216,243,2020-07-25,3.5
1217,243,2020-08-06,14.0
1218,243,2020-12-08,29.5
1219,243,2020-05-28,30.49
1220,244,2020-06-04,18.99
1221,244,2020-04-22,41.99
1222,244,2020-06-28,0.5
1223,245,2020-10-22,59.99
1224,245,2020-05-27,0.49
1225,245,2020-10-08,367.99
1226,247,2020-11-05,189.5
1227,247,2020-10-03,38.0
1228,247,2020-02-10,467.0
1229,248,2020-03-16,20.0
1230,248,2020-12-23,6.11
1231,249,2020-01-28,1.0
1232,249,2020-12-13,26.0
1233,249,2020-05-31,85.49
1234,249,2020-12-10,89.5
1235,249,2020-07-09,74.0
1236,250,2020-01-08,127.0
1237,250,2020-11-23,247.0
1238,250,2020-11-18,29.5
1239,250,2020-12-10,161.07
1240,250,2020-12-15,275.99
1241,250,2020-06-04,65.34
1242,250,2020-02-08,99.0
1243,251,2020-10-19,38.0
1244,251,2020-08-24,418.99
1245,251,2020-01-09,34.77
1246,251,2020-06-03,9.5
1247,252,2020-03-17,85.41
1248,252,2020-04-01,81.0
1249,252,2020-01-29,45.0
1250,252,2020-01-21,103.0
1251,252,2020-07-13,29.25
1252,253,2020-12-04,732.5
1253,253,2020-03-10,75.61
1254,253,2020-07-02,73.0
1255,253,2020-12-04,83.5
1256,253,2020-08-04,134.31
1257,253,2020-03-28,244.5
1258,253,2020-09-11,229.99
1259,253,2020-07-12,477.21
1260,253,2020-03-01,338.5
1261,254,2020-01-12,2.49
1262,254,2020-04-13,41.0
1263,254,2020-05-28,43.83
1264,254,2020-07-31,26.99
1265,254,2020-08-25,31.0
1266,254,2020-07-11,54.0
1267,254,2020-12-15,83.5
1268,255,2020-11-21,22.99
1269,255,2020-10-26,45.49
1270,255,2020-12-07,28.0
1271,255,2020-04-07,51.5
1272,255,2020-04-25,61.99
1273,255,2020-08-26,61.03
1274,255,2020-05-08,33.0
1275,255,2020-02-01,96.99
1276,256,2020-03-12,227.5
1277,256,2020-01-08,58.0
1278,256,2020-12-12,75.6
1279,257,2020-03-31,85.0
1280,257,2020-12-24,189.0
1281,257,2020-12-19,167.5
1282,257,2020-10-20,68.49
1283,258,2020-05-17,6.99
1284,258,2020-02-28,5.0
1285,258,2020-04-28,39.49
1286,258,2020-08-10,121.99
1287,258,2020-12-06,3.29
1288,258,2020-12-29,15.5
1289,259,2020-05-28,185.16
1290,259,2020-09-07,137.0
1291,259,2020-08-12,58.99
1292,260,2020-06-13,144.0
1293,260,2020-11-08,1.88
1294,260,2020-12-19,56.5
1295,260,2020-05-23,156.0
1296,260,2020-10-30,8.99
1297,261,2020-05-06,207.65
1298,261,2020-10-17,4.0
1299,262,2020-04-06,198.99
1300,262,2020-05-04,62.99
1301,262,2020-04-23,45.49
1302,263,2020-04-20,10.0
1303,263,2020-01-15,11.49
1304,263,2020-12-10,127.25
1305,263,2020-04-05,82.42
1306,263,2020-02-13,75.5
1307,263,2020-12-29,118.48
1308,264,2020-10-06,69.99
1309,264,2020-11-22,1.0
1310,264,2020-07-31,4.49
1311,264,2020-06-16,29.5
1312,264,2020-10-09,93.5
1313,264,2020-02-01,93.5
1314,266,2020-11-17,51.68
1315,266,2020-06-24,57.0
1316,266,2020-11-15,100.5
1317,266,2020-07-05,70.49
1318,266,2020-05-11,34.5
1319,266,2020-08-17,31.99
1320,266,2020-06-02,2.0
1321,266,2020-03-20,61.5
1322,266,2020-07-16,45.5
1323,266,2020-03-31,0.49
1324,267,2020-06-22,32.99
1325,267,2020-01-26,96.5
1326,267,2020-04-30,71.0
1327,267,2020-09-05,127.49
1328,267,2020-06-30,20.99
1329,267,2020-07-22,36.0
1330,267,2020-03-23,54.0
1331,268,2020-03-29,8.5
1332,268,2020-01-08,410.99
1333,268,2020-03-17,73.0
1334,268,2020-09-05,148.49
1335,268,2020-12-21,114.0
1336,268,2020-03-26,65.99
1337,268,2020-12-28,30.99
1338,268,2020-03-21,73.0
1339,269,2020-07-23,132.99
1340,269,2020-09-24,419.49
1341,270,2020-02-04,46.0
1342,270,2020-11-19,169.99
1343,270,2020-11-27,62.33
1344,270,2020-03-17,84.99
1345,271,2020-01-31,30.0
1346,271,2020-08-25,13.0
1347,271,2020-04-22,17.49
1348,271,2020-06-14,304.49
1349,271,2020-09-01,102.99
1350,271,2020-12-01,13.0
1351,271,2020-11-09,41.99
1352,271,2020-12-03,98.0
1353,272,2020-01-24,249.0
1354,272,2020-11-14,122.49
1355,273,2020-12-01,68.49
1356,273,2020-10-10,131.0
1357,273,2020-06-22,22.67
1358,273,2020-08-09,33.0
1359,273,2020-12-23,3.0
1360,273,2020-08-12,30.99
1361,274,2020-02-21,22.5
1362,274,2020-12-22,96.0
1363,275,2020-10-30,3.4
1364,275,2020-02-13,32.99
1365,276,2020-01-29,16.0
1366,276,2020-03-08,60.0
1367,276,2020-11-21,8.5
1368,276,2020-12-29,30.5
1369,277,2020-07-21,440.99
1370,277,2020-11-20,123.44
1371,277,2020-04-12,130.5
1372,278,2020-04-06,61.0
1373,278,2020-11-26,31.99
1374,278,2020-12-30,19.0
1375,278,2020-09-26,76.63
1376,278,2020-11-18,73.0
1377,279,2020-09-04,6.0
1378,279,2020-08-26,22.49
1379,279,2020-08-11,6.47
1380,279,2020-05-20,14.5
1381,279,2020-11-29,14.32
1382,279,2020-02-16,27.91
1383,279,2020-10-09,52.0
1384,279,2020-05-20,4.0
1385,279,2020-01-13,94.49
1386,280,2020-12-16,173.49
1387,280,2020-01-01,54.45
1388,280,2020-08-06,351.0
1389,280,2020-01-08,19.49
1390,280,2020-07-12,144.79
1391,280,2020-01-02,137.14
1392,280,2020-12-06,27.49
1393,281,2020-03-15,18.0
1394,281,2020-09-19,61.45
1395,281,2020-03-17,38.0
1396,281,2020-10-11,101.86
1397,281,2020-01-04,17.5
1398,281,2020-07-27,155.5
1399,281,2020-09-23,48.49
1400,281,2020-11-21,52.9
1401,281,2020-11-11,37.5
1402,281,2020-05-11,44.5
1403,282,2020-12-03,3.5
1404,282,2020-04-29,26.5
1405,282,2020-04-26,0.5
1406,282,2020-05-23,48.49
1407,282,2020-05-08,16.99
1408,282,2020-12-24,50.99
1409,282,2020-09-17,110.49
1410,282,2020-05-13,154.99
1411,282,2020-01-31,86.49
1412,283,2020-08-16,69.5
1413,283,2020-10-06,217.5
1414,284,2020-05-10,6.0
1415,284,2020-05-29,126.91
1416,284,2020-12-03,374.0
1417,284,2020-07-01,59.29
1418,284,2020-09-01,56.94
1419,285,2020-11-09,62.99
1420,285,2020-08-16,19.99
1421,285,2020-11-11,31.0
1422,285,2020-11-01,160.5
1423,285,2020-09-13,260.99
1424,286,2020-12-23,99.5
1425,287,2020-11-05,134.0
1426,287,2020-11-16,107.26
1427,287,2020-12-02,81.0
1428,287,2020-06-13,467.5
1429,287,2020-12-21,300.5
1430,287,2020-12-02,48.5
1431,288,2020-12-28,121.5
1432,288,2020-03-13,36.99
1433,288,2020-02-18,18.0
1434,288,2020-09-15,1.82
1435,288,2020-11-11,148.0
1436,289,2020-04-06,123.45
1437,289,2020-06-09,55.56
1438,289,2020-06-27,106.5
1439,289,2020-09-26,191.0
1440,291,2020-12-26,294.0
1441,291,2020-04-21,32.49
1442,291,2020-12-01,85.0
1443,291,2020-08-07,169.0
1444,292,2020-08-29,15.5
1445,292,2020-12-25,60.12
1446,292,2020-07-05,40.5
1447,292,2020-11-17,51.5
1448,292,2020-06-23,75.06
1449,293,2020-07-10,0.5
1450,293,2020-04-02,51.5
1451,293,2020-01-30,70.5
1452,293,2020-06-07,6.38
1453,294,2020-05-31,169.63
1454,294,2020-10-20,58.59
1455,294,2020-02-23,57.99
1456,294,2020-05-21,75.35
1457,294,2020-07-13,26.99
1458,295,2020-03-09,32.99
1459,295,2020-03-12,17.49
1460,295,2020-06-13,311.0
1461,295,2020-02-03,176.55
1462,296,2020-10-09,138.0
1463,296,2020-11-17,117.5
1464,296,2020-02-04,38.0
1465,296,2020-06-12,9.0
1466,297,2020-07-05,70.18
1467,297,2020-03-14,144.5
1468,297,2020-11-07,90.0
1469,297,2020-04-12,157.49
1470,298,2020-05-16,1288.5
1471,298,2020-10-17,481.5
1472,298,2020-03-13,58.5
1473,298,2020-02-07,3.99
1474,299,2020-10-24,278.0
1475,299,2020-08-31,171.5
1476,299,2020-10-19,121.0
1477,299,2020-01-18,38.0
1478,299,2020-06-29,62.99
1479,299,2020-09-18,93.5
1480,299,2020-04-21,78.5
1481,299,2020-08-10,60.5
1482,300,2020-12-08,139.99
1483,301,2020-08-02,16.5
1484,301,2020-07-18,83.99
1485,301,2020-06-06,11.99
1486,301,2020-10-10,23.0
1487,301,2020-01-20,4.56
1488,301,2020-10-01,137.0
1489,302,2020-02-07,4.49
1490,302,2020-04-28,28.5
1491,303,2020-04-16,234.0
1492,303,2020-04-20,4.99
1493,303,2020-10-28,129.99
1494,303,2020-06-24,8.84
1495,303,2020-08-16,80.0
1496,304,2020-04-27,5.0
1497,305,2020-11-29,179.5
1498,305,2020-04-30,75.92
1499,305,2020-11-09,191.99
1500,305,2020-02-16,21.0
1501,305,2020-09-13,24.5
1502,305,2020-12-23,27.99
1503,305,2020-04-20,109.99
1504,305,2020-03-31,80.59
1505,305,2020-03-27,99.99
1506,305,2020-03-19,19.99
1507,306,2020-12-15,2.47
1508,306,2020-01-05,2.0
1509,306,2020-07-21,27.52
1510,306,2020-09-22,5.3
1511,306,2020-04-14,11.99
1512,306,2020-08-11,12.99
1513,306,2020-05-23,4.49
1514,306,2020-11-26,10.5
1515,306,2020-11-21,2.0
1516,307,2020-09-18,10.5
1517,308,2020-10-19,109.99
1518,308,2020-11-13,369.49
1519,308,2020-11-11,12.0
1520,308,2020-11-29,403.5
1521,308,2020-05-05,238.49
1522,308,2020-08-12,88.5
1523,309,2020-06-06,34.0
1524,310,2020-05-25,25.46
1525,310,2020-10-11,123.5
1526,310,2020-08-08,101.99
1527,310,2020-11-30,54.99
1528,310,2020-06-02,68.99
1529,310,2020-06-22,10.0
1530,311,2020-02-25,167.0
1531,311,2020-12-20,84.56
1532,311,2020-04-28,37.5
1533,311,2020-04-25,196.49
1534,311,2020-04-05,107.49
1535,312,2020-03-05,95.5
1536,312,2020-11-01,27.45
1537,312,2020-11-18,38.0
1538,312,2020-09-19,121.06
1539,312,2020-05-03,93.0
1540,312,2020-08-09,100.99
1541,312,2020-10-24,6.49
1542,313,2020-09-15,79.66
1543,313,2020-04-28,313.99
1544,313,2020-05-15,35.5
1545,313,2020-02-14,109.41
1546,313,2020-12-17,33.0
1547,313,2020-03-31,253.49
1548,313,2020-09-27,46.49
1549,313,2020-01-11,88.5
1550,314,2020-12-19,8.5
1551,314,2020-11-01,24.49
1552,314,2020-06-30,15.99
1553,315,2020-12-09,292.99
1554,316,2020-10-08,49.99
1555,316,2020-03-23,11.0
1556,316,2020-07-25,2.99
1557,316,2020-06-27,23.0
1558,317,2020-01-26,22.79
1559,317,2020-02-11,43.5
1560,317,2020-06-15,33.49
1561,317,2020-11-22,39.98
1562,317,2020-12-07,11.5
1563,317,2020-07-01,5.99
1564,317,2020-06-12,59.49
1565,318,2020-05-22,110.0
1566,319,2020-03-22,69.04
1567,319,2020-08-01,22.49
1568,319,2020-04-27,96.49
1569,319,2020-03-17,60.0
1570,319,2020-03-12,65.5
1571,320,2020-01-16,59.0
1572,320,2020-12-27,11.5
1573,320,2020-11-03,10.08
1574,320,2020-03-16,1.5
1575,320,2020-02-16,13.5
1576,320,2020-03-17,10.0
1577,320,2020-07-04,103.5
1578,322,2020-07-21,25.99
1579,322,2020-03-30,31.0
1580,322,2020-06-06,1.0
1581,322,2020-12-01,11.5
1582,322,2020-09-03,34.92
1583,322,2020-03-14,2.59
1584,322,2020-06-24,61.5
1585,323,2020-12-19,46.5
1586,323,2020-02-20,79.49
1587,323,2020-08-29,15.49
1588,323,2020-02-15,106.49
1589,323,2020-03-13,10.99
1590,323,2020-07-11,132.49
1591,323,2020-07-11,131.55
1592,323,2020-12-24,135.5
1593,323,2020-08-14,53.49
1594,323,2020-12-03,4.99
1595,324,2020-10-31,179.0
1596,325,2020-03-09,38.99
1597,325,2020-02-26,43.49
1598,325,2020-09-06,46.99
1599,325,2020-06-09,0.8
1600,325,2020-10-18,5.5
1601,325,2020-06-15,10.99
1602,325,2020-12-10,41.99
1603,325,2020-11-18,131.5
1604,326,2020-11-24,113.0
1605,326,2020-02-27,69.99
1606,326,2020-06-10,56.99
1607,326,2020-07-27,31.0
1608,326,2020-07-28,11.5
1609,327,2020-12-09,24.0
1610,327,2020-07-01,7.0
1611,327,2020-06-17,7.0
1612,327,2020-05-17,120.99
1613,328,2020-09-04,0.49
1614,328,2020-05-19,23.5
1615,328,2020-04-04,193.5
1616,328,2020-11-13,9.49
1617,328,2020-01-16,212.0
1618,329,2020-04-08,679.5
1619,330,2020-03-05,10.0
1620,330,2020-11-30,59.49
1621,330,2020-08-03,3.49
1622,330,2020-01-06,68.49
1623,330,2020-11-11,66.0
1624,331,2020-02-01,15.17
1625,331,2020-10-23,83.37
1626,331,2020-10-17,10.99
1627,331,2020-07-06,9.49
1628,331,2020-05-09,34.49
1629,331,2020-08-31,92.03
1630,331,2020-08-16,57.0
1631,331,2020-03-02,2.99
1632,331,2020-08-07,24.5
1633,331,2020-08-20,22.0
1634,332,2020-09-03,76.0
1635,332,2020-06-09,184.99
1636,332,2020-03-24,160.99
1637,332,2020-07-05,34.99
1638,333,2020-05-28,28.0
1639,333,2020-05-19,56.04
1640,333,2020-03-21,64.5
1641,333,2020-10-08,10.0
1642,333,2020-02-03,101.13
1643,333,2020-10-16,38.07
1644,334,2020-08-02,123.0
1645,334,2020-02-08,223.0
1646,334,2020-12-24,75.99
1647,334,2020-07-20,32.0
1648,334,2020-07-06,11.0
1649,335,2020-02-09,1.5
1650,335,2020-08-25,35.0
1651,335,2020-09-11,127.5
1652,335,2020-08-24,69.0
1653,336,2020-11-21,203.0
1654,336,2020-04-22,119.5
1655,336,2020-05-06,123.49
1656,336,2020-08-28,253.73
1657,336,2020-10-23,21.49
1658,336,2020-09-04,660.0
1659,337,2020-06-17,63.99
1660,337,2020-09-06,94.49
1661,337,2020-07-04,80.0
1662,337,2020-06-14,68.99
1663,337,2020-04-23,56.0
1664,337,2020-03-26,16.49
1665,338,2020-04-29,94.0
1666,338,2020-12-07,27.5
1667,338,2020-10-26,100.99
1668,338,2020-11-18,17.5
1669,338,2020-01-06,41.49
1670,338,2020-05-19,41.99
1671,339,2020-10-04,29.99
1672,339,2020-11-06,2.5
1673,339,2020-06-15,12.0
1674,339,2020-01-26,38.5
1675,339,2020-02-04,48.0
1676,339,2020-08-18,80.5
1677,339,2020-03-19,29.49
1678,339,2020-09-17,13.0
1679,339,2020-09-27,43.21
1680,340,2020-10-30,9.5
1681,340,2020-04-29,63.5
1682,340,2020-10-21,113.4
1683,340,2020-10-16,7.49
1684,340,2020-02-06,241.0
1685,340,2020-02-26,57.99
1686,340,2020-03-29,6.5
1687,341,2020-07-25,133.12
1688,341,2020-07-21,120.5
1689,341,2020-09-23,11.0
1690,342,2020-05-10,60.0
1691,342,2020-02-05,67.5
1692,342,2020-08-22,32.0
1693,342,2020-03-17,181.0
1694,342,2020-12-20,102.0
1695,343,2020-02-28,3.99
1696,343,2020-10-23,106.49
1697,343,2020-05-19,20.49
1698,343,2020-12-10,48.5
1699,344,2020-02-02,195.49
1700,344,2020-11-25,117.5
1701,344,2020-11-11,243.0
1702,344,2020-08-30,395.99
1703,345,2020-11-19,6.99
1704,345,2020-08-24,81.79
1705,346,2020-04-05,20.99
1706,346,2020-07-16,209.0
1707,346,2020-01-20,41.5
1708,346,2020-06-30,14.5
1709,346,2020-07-17,48.5
1710,347,2020-03-23,0.68
1711,347,2020-12-21,33.99
1712,347,2020-05-25,118.5
1713,347,2020-03-03,167.0
1714,347,2020-02-29,83.49
1715,347,2020-12-06,15.73
1716,348,2020-06-21,95.99
1717,349,2020-01-15,22.99
1718,349,2020-07-28,27.0
1719,349,2020-02-22,59.5
1720,349,2020-12-22,145.5
1721,351,2020-10-24,71.5
1722,351,2020-02-04,10.5
1723,351,2020-05-16,22.99
1724,351,2020-08-25,48.49
1725,351,2020-12-20,67.0
1726,351,2020-12-24,2.49
1727,351,2020-09-30,67.0
1728,352,2020-11-11,89.0
1729,352,2020-02-10,51.49
1730,352,2020-07-08,221.49
1731,353,2020-03-05,212.0
1732,353,2020-03-05,89.46
1733,353,2020-09-20,15.5
1734,353,2020-11-10,44.5
1735,353,2020-03-24,229.5
1736,353,2020-10-13,339.49
1737,354,2020-03-10,86.5
1738,354,2020-11-22,21.49
1739,354,2020-07-13,16.0
1740,354,2020-09-12,10.49
1741,354,2020-04-04,8.44
1742,354,2020-01-21,116.0
1743,354,2020-08-12,69.5
1744,355,2020-01-31,177.0
1745,355,2020-10-09,230.99
1746,355,2020-11-22,133.5
1747,356,2020-06-15,7.49
1748,356,2020-10-06,31.06
1749,356,2020-09-07,86.5
1750,356,2020-12-14,57.53
1751,356,2020-03-01,53.49
1752,357,2020-03-23,57.99
1753,358,2020-01-21,183.0
1754,358,2020-10-01,131.49
1755,359,2020-09-03,109.75
1756,359,2020-04-18,21.0
1757,359,2020-03-21,2.49
1758,359,2020-12-03,21.99
1759,360,2020-06-16,22.99
1760,360,2020-07-11,48.94
1761,360,2020-12-01,342.0
1762,360,2020-05-27,79.99
1763,361,2020-11-20,47.62
1764,361,2020-03-05,93.99
1765,361,2020-10-20,125.65
1766,361,2020-11-24,12.5
1767,361,2020-12-05,10.67
1768,361,2020-09-09,49.5
1769,361,2020-05-16,11.0
1770,363,2020-07-30,50.5
1771,363,2020-07-13,385.5
1772,363,2020-04-09,183.0
1773,363,2020-08-24,38.0
1774,363,2020-10-18,206.99
1775,363,2020-02-01,7.5
1776,363,2020-11-24,1.5
1777,364,2020-05-26,282.49
1778,364,2020-02-08,291.5
1779,364,2020-12-21,264.99
1780,364,2020-06-03,85.99
1781,365,2020-12-16,110.87
1782,365,2020-08-24,58.98
1783,365,2020-08-09,152.0
1784,366,2020-07-08,291.5
1785,366,2020-04-06,406.5
1786,366,2020-01-14,203.0
1787,366,2020-03-12,71.0
1788,367,2020-08-12,210.0
1789,368,2020-10-09,84.0
1790,368,2020-03-16,9.49
1791,368,2020-09-15,36.99
1792,368,2020-12-20,28.99
1793,368,2020-11-28,227.5
1794,368,2020-12-05,11.99
1795,368,2020-09-05,14.49
1796,368,2020-02-16,24.0
1797,370,2020-03-14,15.0
1798,370,2020-06-21,164.49
1799,370,2020-06-02,264.5
1800,370,2020-03-28,78.5
1801,370,2020-05-12,143.0
1802,370,2020-01-06,145.49
1803,370,2020-03-13,144.53
1804,370,2020-09-29,55.5
1805,370,2020-01-20,37.49
1806,371,2020-08-30,31.49
1807,371,2020-06-11,39.99
1808,372,2020-08-30,690.49
1809,372,2020-02-03,23.99
